-4.18005e-06;-4.17907e-06;-4.17809e-06;-4.17711e-06;-4.17614e-06;-4.17516e-06;-4.17418e-06;-4.17320e-06;-4.17223e-06;-4.17125e-06;-4.17027e-06;-4.16929e-06;-4.16832e-06;-4.16734e-06;-4.16636e-06;-4.16538e-06;-4.16441e-06;-4.16343e-06;-4.16245e-06;-4.16147e-06;-4.16050e-06;-4.15952e-06;-4.15854e-06;-4.15756e-06;-4.15659e-06;-4.15561e-06;-4.15463e-06;-4.15365e-06;-4.15268e-06;-4.15170e-06;-4.15072e-06;-4.14974e-06;-4.14877e-06;-4.14779e-06;-4.14681e-06;-4.14583e-06;-4.14486e-06;-4.14388e-06;-4.14290e-06;-4.14192e-06;-4.14095e-06;-4.13997e-06;-4.13899e-06;-4.13801e-06;-4.13704e-06;-4.13606e-06;-4.13508e-06;-4.13410e-06;-4.13313e-06;-4.13215e-06;-4.13117e-06;-4.13019e-06;-4.12922e-06;-4.12824e-06;-4.12726e-06;-4.12628e-06;-4.12531e-06;-4.12433e-06;-4.12335e-06;-4.12237e-06;-4.12140e-06;-4.12042e-06;-4.11944e-06;-4.11846e-06;-4.11749e-06;-4.11651e-06;-4.11553e-06;-4.11455e-06;-4.11358e-06;-4.11260e-06;-4.11162e-06;-4.11064e-06;-4.10967e-06;-4.10869e-06;-4.10771e-06;-4.10673e-06;-4.10576e-06;-4.10478e-06;-4.10380e-06;-4.10282e-06;-4.10185e-06;-4.10087e-06;-4.09989e-06;-4.09891e-06;-4.09794e-06;-4.09696e-06;-4.09598e-06;-4.09500e-06;-4.09403e-06;-4.09305e-06;-4.09207e-06;-4.09109e-06;-4.09012e-06;-4.08914e-06;-4.08816e-06;-4.08718e-06;-4.08621e-06;-4.08523e-06;-4.08425e-06;-4.08327e-06;-4.08230e-06;-4.08132e-06;-4.08034e-06;-4.07936e-06;-4.07839e-06;-4.07741e-06;-4.07643e-06;-4.07545e-06;-4.07448e-06;-4.07350e-06;-4.07252e-06;-4.07154e-06;-4.07057e-06;-4.06959e-06;-4.06861e-06;-4.06763e-06;-4.06666e-06;-4.06568e-06;-4.06470e-06;-4.06372e-06;-4.06275e-06;-4.06177e-06;-4.06079e-06;-4.05981e-06;-4.05884e-06;-4.05786e-06;-4.05688e-06;-4.05590e-06;-4.05493e-06;-4.05395e-06;-4.05297e-06;-4.05199e-06;-4.05101e-06;-4.05004e-06;-4.04906e-06;-4.04808e-06;-4.04710e-06;-4.04613e-06;-4.04515e-06;-4.04417e-06;-4.04319e-06;-4.04222e-06;-4.04124e-06;-4.04026e-06;-4.03928e-06;-4.03831e-06;-4.03733e-06;-4.03635e-06;-4.03537e-06;-4.03440e-06;-4.03342e-06;-4.03244e-06;-4.03146e-06;-4.03049e-06;-4.02951e-06;-4.02853e-06;-4.02755e-06;-4.02658e-06;-4.02560e-06;-4.02462e-06;-4.02364e-06;-4.02267e-06;-4.02169e-06;-4.02071e-06;-4.01973e-06;-4.01876e-06;-4.01778e-06;-4.01680e-06;-4.01582e-06;-4.01485e-06;-4.01387e-06;-4.01289e-06;-4.01191e-06;-4.01094e-06;-4.00996e-06;-4.00898e-06;-4.00800e-06;-4.00703e-06;-4.00605e-06;-4.00507e-06;-4.00409e-06;-4.00312e-06;-4.00214e-06;-4.00116e-06;-4.00018e-06;-3.99921e-06;-3.99823e-06;-3.99725e-06;-3.99627e-06;-3.99530e-06;-3.99432e-06;-3.99334e-06;-3.99236e-06;-3.99139e-06;-3.99041e-06;-3.98943e-06;-3.98845e-06;-3.98748e-06;-3.98650e-06;-3.98552e-06;-3.98454e-06;-3.98357e-06;-3.98259e-06;-3.98161e-06;-3.98063e-06;-3.97966e-06;-3.97868e-06;-3.97770e-06;-3.97672e-06;-3.97575e-06;-3.97477e-06;-3.97379e-06;-3.97281e-06;-3.97184e-06;-3.97086e-06;-3.96988e-06;-3.96890e-06;-3.96793e-06;-3.96695e-06;-3.96597e-06;-3.96499e-06;-3.96402e-06;-3.96304e-06;-3.96206e-06;-3.96108e-06;-3.96011e-06;-3.95913e-06;-3.95815e-06;-3.95717e-06;-3.95620e-06;-3.95522e-06;-3.95424e-06;-3.95326e-06;-3.95229e-06;-3.95131e-06;-3.95033e-06;-3.94935e-06;-3.94838e-06;-3.94740e-06;-3.94642e-06;-3.94544e-06;-3.94447e-06;-3.94349e-06;-3.94251e-06;-3.94153e-06;-3.94056e-06;-3.93958e-06;-3.93860e-06;-3.93762e-06;-3.93665e-06;-3.93567e-06;-3.93469e-06;-3.93371e-06;-3.93274e-06;-3.93176e-06;-3.93078e-06;-3.92980e-06;-3.92883e-06;-3.92785e-06;-3.92687e-06;-3.92589e-06;-3.92492e-06;-3.92394e-06;-3.92296e-06;-3.92198e-06;-3.92101e-06;-3.92003e-06;-3.91905e-06;-3.91807e-06;-3.91710e-06;-3.91612e-06;-3.91514e-06;-3.91416e-06;-3.91319e-06;-3.91221e-06;-3.91123e-06;-3.91025e-06;-3.90928e-06;-3.90830e-06;-3.90732e-06;-3.90634e-06;-3.90536e-06;-3.90439e-06;-3.90341e-06;-3.90243e-06;-3.90145e-06;-3.90048e-06;-3.89950e-06;-3.89852e-06;-3.89754e-06;-3.89657e-06;-3.89559e-06;-3.89461e-06;-3.89363e-06;-3.89266e-06;-3.89168e-06;-3.89070e-06;-3.88972e-06;-3.88875e-06;-3.88777e-06;-3.88679e-06;-3.88581e-06;-3.88484e-06;-3.88386e-06;-3.88288e-06;-3.88190e-06;-3.88093e-06;-3.87995e-06;-3.87897e-06;-3.87799e-06;-3.87702e-06;-3.87604e-06;-3.87506e-06;-3.87408e-06;-3.87311e-06;-3.87213e-06;-3.87115e-06;-3.87017e-06;-3.86920e-06;-3.86822e-06;-3.86724e-06;-3.86626e-06;-3.86529e-06;-3.86431e-06;-3.86333e-06;-3.86235e-06;-3.86138e-06;-3.86040e-06;-3.85942e-06;-3.85844e-06;-3.85747e-06;-3.85649e-06;-3.85551e-06;-3.85453e-06;-3.85356e-06;-3.85258e-06;-3.85160e-06;-3.85062e-06;-3.84965e-06;-3.84867e-06;-3.84769e-06;-3.84671e-06;-3.84574e-06;-3.84476e-06;-3.84378e-06;-3.84280e-06;-3.84183e-06;-3.84085e-06;-3.83987e-06;-3.83889e-06;-3.83792e-06;-3.83694e-06;-3.83596e-06;-3.83498e-06;-3.83401e-06;-3.83303e-06;-3.83205e-06;-3.83107e-06;-3.83010e-06;-3.82912e-06;-3.82814e-06;-3.82716e-06;-3.82619e-06;-3.82521e-06;-3.82423e-06;-3.82325e-06;-3.82228e-06;-3.82130e-06;-3.82032e-06;-3.81934e-06;-3.81837e-06;-3.81739e-06;-3.81641e-06;-3.81543e-06;-3.81446e-06;-3.81348e-06;-3.81250e-06;-3.81152e-06;-3.81055e-06;-3.80957e-06;-3.80859e-06;-3.80761e-06;-3.80664e-06;-3.80566e-06;-3.80468e-06;-3.80370e-06;-3.80273e-06;-3.80175e-06;-3.80077e-06;-3.79979e-06;-3.79882e-06;-3.79784e-06;-3.79686e-06;-3.79588e-06;-3.79491e-06;-3.79393e-06;-3.79295e-06;-3.79197e-06;-3.79100e-06;-3.79002e-06;-3.78904e-06;-3.78806e-06;-3.78709e-06;-3.78611e-06;-3.78513e-06;-3.78415e-06;-3.78318e-06;-3.78220e-06;-3.78122e-06;-3.78024e-06;-3.77927e-06;-3.77829e-06;-3.77731e-06;-3.77633e-06;-3.77536e-06;-3.77438e-06;-3.77340e-06;-3.77242e-06;-3.77145e-06;-3.77047e-06;-3.76949e-06;-3.76851e-06;-3.76754e-06;-3.76656e-06;-3.76558e-06;-3.76460e-06;-3.76363e-06;-3.76265e-06;-3.76167e-06;-3.76069e-06;-3.75971e-06;-3.75874e-06;-3.75776e-06;-3.75678e-06;-3.75580e-06;-3.75483e-06;-3.75385e-06;-3.75287e-06;-3.75189e-06;-3.75092e-06;-3.74994e-06;-3.74896e-06;-3.74798e-06;-3.74701e-06;-3.74603e-06;-3.74505e-06;-3.74407e-06;-3.74310e-06;-3.74212e-06;-3.74114e-06;-3.74016e-06;-3.73919e-06;-3.73821e-06;-3.73723e-06;-3.73625e-06;-3.73528e-06;-3.73430e-06;-3.73332e-06;-3.73234e-06;-3.73137e-06;-3.73039e-06;-3.72941e-06;-3.72843e-06;-3.72746e-06;-3.72648e-06;-3.72550e-06;-3.72452e-06;-3.72355e-06;-3.72257e-06;-3.72159e-06;-3.72061e-06;-3.71964e-06;-3.71866e-06;-3.71768e-06;-3.71670e-06;-3.71573e-06;-3.71475e-06;-3.71377e-06;-3.71279e-06;-3.71182e-06;-3.71084e-06;-3.70986e-06;-3.70888e-06;-3.70791e-06;-3.70693e-06;-3.70595e-06;-3.70497e-06;-3.70400e-06;-3.70302e-06;-3.70204e-06;-3.70106e-06;-3.70009e-06;-3.69911e-06;-3.69813e-06;-3.69715e-06;-3.69618e-06;-3.69520e-06;-3.69422e-06;-3.69324e-06;-3.69227e-06;-3.69129e-06;-3.69031e-06;-3.68933e-06;-3.68836e-06;-3.68738e-06;-3.68640e-06;-3.68542e-06;-3.68445e-06;-3.68347e-06;-3.68249e-06;-3.68151e-06;-3.68054e-06;-3.67956e-06;-3.67858e-06;-3.67760e-06;-3.67663e-06;-3.67565e-06;-3.67467e-06;-3.67369e-06;-3.67272e-06;-3.67174e-06;-3.67076e-06;-3.66978e-06;-3.66881e-06;-3.66783e-06;-3.66685e-06;-3.66587e-06;-3.66490e-06;-3.66392e-06;-3.66294e-06;-3.66196e-06;-3.66099e-06;-3.66001e-06;-3.65903e-06;-3.65805e-06;-3.65708e-06;-3.65610e-06;-3.65512e-06;-3.65414e-06;-3.65317e-06;-3.65219e-06;-3.65121e-06;-3.65023e-06;-3.64926e-06;-3.64828e-06;-3.64730e-06;-3.64632e-06;-3.64535e-06;-3.64437e-06;-3.64339e-06;-3.64241e-06;-3.64144e-06;-3.64046e-06;-3.63948e-06;-3.63850e-06;-3.63753e-06;-3.63655e-06;-3.63557e-06;-3.63459e-06;-3.63362e-06;-3.63264e-06;-3.63166e-06;-3.63068e-06;-3.62971e-06;-3.62873e-06;-3.62775e-06;-3.62677e-06;-3.62580e-06;-3.62482e-06;-3.62384e-06;-3.62286e-06;-3.62189e-06;-3.62091e-06;-3.61993e-06;-3.61895e-06;-3.61798e-06;-3.61700e-06;-3.61602e-06;-3.61504e-06;-3.61407e-06;-3.61309e-06;-3.61211e-06;-3.61113e-06;-3.61015e-06;-3.60918e-06;-3.60820e-06;-3.60722e-06;-3.60624e-06;-3.60527e-06;-3.60429e-06;-3.60331e-06;-3.60233e-06;-3.60136e-06;-3.60038e-06;-3.59940e-06;-3.59842e-06;-3.59745e-06;-3.59647e-06;-3.59549e-06;-3.59451e-06;-3.59354e-06;-3.59256e-06;-3.59158e-06;-3.59060e-06;-3.58963e-06;-3.58865e-06;-3.58767e-06;-3.58669e-06;-3.58572e-06;-3.58474e-06;-3.58376e-06;-3.58278e-06;-3.58181e-06;-3.58083e-06;-3.57985e-06;-3.57887e-06;-3.57790e-06;-3.57692e-06;-3.57594e-06;-3.57496e-06;-3.57399e-06;-3.57301e-06;-3.57203e-06;-3.57105e-06;-3.57008e-06;-3.56910e-06;-3.56812e-06;-3.56714e-06;-3.56617e-06;-3.56519e-06;-3.56421e-06;-3.56323e-06;-3.56226e-06;-3.56128e-06;-3.56030e-06;-3.55932e-06;-3.55835e-06;-3.55737e-06;-3.55639e-06;-3.55541e-06;-3.55444e-06;-3.55346e-06;-3.55248e-06;-3.55150e-06;-3.55053e-06;-3.54955e-06;-3.54857e-06;-3.54759e-06;-3.54662e-06;-3.54564e-06;-3.54466e-06;-3.54368e-06;-3.54271e-06;-3.54173e-06;-3.54075e-06;-3.53977e-06;-3.53880e-06;-3.53782e-06;-3.53684e-06;-3.53586e-06;-3.53489e-06;-3.53391e-06;-3.53293e-06;-3.53195e-06;-3.53098e-06;-3.53000e-06;-3.52902e-06;-3.52804e-06;-3.52707e-06;-3.52609e-06;-3.52511e-06;-3.52413e-06;-3.52316e-06;-3.52218e-06;-3.52120e-06;-3.52022e-06;-3.51925e-06;-3.51827e-06;-3.51729e-06;-3.51631e-06;-3.51534e-06;-3.51436e-06;-3.51338e-06;-3.51240e-06;-3.51143e-06;-3.51045e-06;-3.50947e-06;-3.50849e-06;-3.50752e-06;-3.50654e-06;-3.50556e-06;-3.50458e-06;-3.50361e-06;-3.50263e-06;-3.50165e-06;-3.50067e-06;-3.49970e-06;-3.49872e-06;-3.49774e-06;-3.49676e-06;-3.49579e-06;-3.49481e-06;-3.49383e-06;-3.49285e-06;-3.49188e-06;-3.49090e-06;-3.48992e-06;-3.48894e-06;-3.48797e-06;-3.48699e-06;-3.48601e-06;-3.48503e-06;-3.48406e-06;-3.48308e-06;-3.48210e-06;-3.48112e-06;-3.48015e-06;-3.47917e-06;-3.47819e-06;-3.47721e-06;-3.47624e-06;-3.47526e-06;-3.47428e-06;-3.47330e-06;-3.47233e-06;-3.47135e-06;-3.47037e-06;-3.46939e-06;-3.46842e-06;-3.46744e-06;-3.46646e-06;-3.46548e-06;-3.46450e-06;-3.46353e-06;-3.46255e-06;-3.46157e-06;-3.46059e-06;-3.45962e-06;-3.45864e-06;-3.45766e-06;-3.45668e-06;-3.45571e-06;-3.45473e-06;-3.45375e-06;-3.45277e-06;-3.45180e-06;-3.45082e-06;-3.44984e-06;-3.44886e-06;-3.44789e-06;-3.44691e-06;-3.44593e-06;-3.44495e-06;-3.44398e-06;-3.44300e-06;-3.44202e-06;-3.44104e-06;-3.44007e-06;-3.43909e-06;-3.43811e-06;-3.43713e-06;-3.43616e-06;-3.43518e-06;-3.43420e-06;-3.43322e-06;-3.43225e-06;-3.43127e-06;-3.43029e-06;-3.42931e-06;-3.42834e-06;-3.42736e-06;-3.42638e-06;-3.42540e-06;-3.42443e-06;-3.42345e-06;-3.42247e-06;-3.42149e-06;-3.42052e-06;-3.41954e-06;-3.41856e-06;-3.41758e-06;-3.41661e-06;-3.41563e-06;-3.41465e-06;-3.41367e-06;-3.41270e-06;-3.41172e-06;-3.41074e-06;-3.40976e-06;-3.40879e-06;-3.40781e-06;-3.40683e-06;-3.40585e-06;-3.40488e-06;-3.40390e-06;-3.40292e-06;-3.40194e-06;-3.40097e-06;-3.39999e-06;-3.39901e-06;-3.39803e-06;-3.39706e-06;-3.39608e-06;-3.39510e-06;-3.39412e-06;-3.39315e-06;-3.39217e-06;-3.39119e-06;-3.39021e-06;-3.38924e-06;-3.38826e-06;-3.38728e-06;-3.38630e-06;-3.38533e-06;-3.38435e-06;-3.38337e-06;-3.38239e-06;-3.38142e-06;-3.38044e-06;-3.37946e-06;-3.37848e-06;-3.37751e-06;-3.37653e-06;-3.37555e-06;-3.37457e-06;-3.37360e-06;-3.37262e-06;-3.37164e-06;-3.37066e-06;-3.36969e-06;-3.36871e-06;-3.36773e-06;-3.36675e-06;-3.36578e-06;-3.36480e-06;-3.36382e-06;-3.36284e-06;-3.36187e-06;-3.36089e-06;-3.35991e-06;-3.35893e-06;-3.35796e-06;-3.35698e-06;-3.35600e-06;-3.35502e-06;-3.35405e-06;-3.35307e-06;-3.35209e-06;-3.35111e-06;-3.35014e-06;-3.34916e-06;-3.34818e-06;-3.34720e-06;-3.34623e-06;-3.34525e-06;-3.34427e-06;-3.34329e-06;-3.34232e-06;-3.34134e-06;-3.34036e-06;-3.33938e-06;-3.33841e-06;-3.33743e-06;-3.33645e-06;-3.33547e-06;-3.33450e-06;-3.33352e-06;-3.33254e-06;-3.33156e-06;-3.33059e-06;-3.32961e-06;-3.32863e-06;-3.32765e-06;-3.32668e-06;-3.32570e-06;-3.32472e-06;-3.32374e-06;-3.32277e-06;-3.32179e-06;-3.32081e-06;-3.31983e-06;-3.31885e-06;-3.31788e-06;-3.31690e-06;-3.31592e-06;-3.31494e-06;-3.31397e-06;-3.31299e-06;-3.31201e-06;-3.31103e-06;-3.31006e-06;-3.30908e-06;-3.30810e-06;-3.30712e-06;-3.30615e-06;-3.30517e-06;-3.30419e-06;-3.30321e-06;-3.30224e-06;-3.30126e-06;-3.30028e-06;-3.29930e-06;-3.29833e-06;-3.29735e-06;-3.29637e-06;-3.29539e-06;-3.29442e-06;-3.29344e-06;-3.29246e-06;-3.29148e-06;-3.29051e-06;-3.28953e-06;-3.28855e-06;-3.28757e-06;-3.28660e-06;-3.28562e-06;-3.28464e-06;-3.28366e-06;-3.28269e-06;-3.28171e-06;-3.28073e-06;-3.27975e-06;-3.27878e-06;-3.27780e-06;-3.27682e-06;-3.27584e-06;-3.27487e-06;-3.27389e-06;-3.27291e-06;-3.27193e-06;-3.27096e-06;-3.26998e-06;-3.26900e-06;-3.26802e-06;-3.26705e-06;-3.26607e-06;-3.26509e-06;-3.26411e-06;-3.26314e-06;-3.26216e-06;-3.26118e-06;-3.26020e-06;-3.25923e-06;-3.25825e-06;-3.25727e-06;-3.25629e-06;-3.25532e-06;-3.25434e-06;-3.25336e-06;-3.25238e-06;-3.25141e-06;-3.25043e-06;-3.24945e-06;-3.24847e-06;-3.24750e-06;-3.24652e-06;-3.24554e-06;-3.24456e-06;-3.24359e-06;-3.24261e-06;-3.24163e-06;-3.24065e-06;-3.23968e-06;-3.23870e-06;-3.23772e-06;-3.23674e-06;-3.23577e-06;-3.23479e-06;-3.23381e-06;-3.23283e-06;-3.23186e-06;-3.23088e-06;-3.22990e-06;-3.22892e-06;-3.22795e-06;-3.22697e-06;-3.22599e-06;-3.22501e-06;-3.22404e-06;-3.22306e-06;-3.22208e-06;-3.22110e-06;-3.22013e-06;-3.21915e-06;-3.21817e-06;-3.21719e-06;-3.21622e-06;-3.21524e-06;-3.21426e-06;-3.21328e-06;-3.21231e-06;-3.21133e-06;-3.21035e-06;-3.20937e-06;-3.20840e-06;-3.20742e-06;-3.20644e-06;-3.20546e-06;-3.20449e-06;-3.20351e-06;-3.20253e-06;-3.20155e-06;-3.20058e-06;-3.19960e-06;-3.19862e-06;-3.19764e-06;-3.19667e-06;-3.19569e-06;-3.19471e-06;-3.19373e-06;-3.19276e-06;-3.19178e-06;-3.19080e-06;-3.18982e-06;-3.18885e-06;-3.18787e-06;-3.18689e-06;-3.18591e-06;-3.18494e-06;-3.18396e-06;-3.18298e-06;-3.18200e-06;-3.18103e-06;-3.18005e-06
